ID,labels,split,img_dir
01417360.jpg,SNE,phase2_train,phase2/train
01417361.jpg,SNE,phase2_train,phase2/train
01417362.jpg,SNE,phase2_train,phase2/train
01417363.jpg,SNE,phase2_train,phase2/train
01417364.jpg,SNE,phase2_train,phase2/train
01417365.jpg,SNE,phase2_train,phase2/train
01417366.jpg,SNE,phase2_train,phase2/train
01417367.jpg,SNE,phase2_train,phase2/train
01417368.jpg,SNE,phase2_train,phase2/train
01417369.jpg,SNE,phase2_train,phase2/train
01417370.jpg,SNE,phase2_train,phase2/train
01417371.jpg,SNE,phase2_train,phase2/train
01417372.jpg,SNE,phase2_train,phase2/train
01417373.jpg,SNE,phase2_train,phase2/train
01417374.jpg,SNE,phase2_train,phase2/train
01417375.jpg,SNE,phase2_train,phase2/train
01417376.jpg,SNE,phase2_train,phase2/train
01417377.jpg,SNE,phase2_train,phase2/train
01417378.jpg,SNE,phase2_train,phase2/train
01417379.jpg,SNE,phase2_train,phase2/train
01417380.jpg,SNE,phase2_train,phase2/train
01417381.jpg,SNE,phase2_train,phase2/train
01417382.jpg,SNE,phase2_train,phase2/train
01417383.jpg,SNE,phase2_train,phase2/train
01417384.jpg,SNE,phase2_train,phase2/train
01417385.jpg,SNE,phase2_train,phase2/train
01417386.jpg,SNE,phase2_train,phase2/train
01417387.jpg,SNE,phase2_train,phase2/train
01417388.jpg,SNE,phase2_train,phase2/train
01417389.jpg,SNE,phase2_train,phase2/train
01417390.jpg,SNE,phase2_train,phase2/train
01417391.jpg,SNE,phase2_train,phase2/train
01417392.jpg,SNE,phase2_train,phase2/train
01417393.jpg,MO,phase2_train,phase2/train
01417394.jpg,SNE,phase2_train,phase2/train
01417395.jpg,SNE,phase2_train,phase2/train
01417396.jpg,SNE,phase2_train,phase2/train
01417397.jpg,SNE,phase2_train,phase2/train
01417398.jpg,SNE,phase2_train,phase2/train
01417399.jpg,SNE,phase2_train,phase2/train
01417400.jpg,SNE,phase2_train,phase2/train
01417401.jpg,SNE,phase2_train,phase2/train
01417402.jpg,SNE,phase2_train,phase2/train
01417403.jpg,SNE,phase2_train,phase2/train
01417404.jpg,SNE,phase2_train,phase2/train
01417405.jpg,SNE,phase2_train,phase2/train
01417406.jpg,MO,phase2_train,phase2/train
01417407.jpg,SNE,phase2_train,phase2/train
01417408.jpg,SNE,phase2_train,phase2/train
01417409.jpg,SNE,phase2_train,phase2/train
01417410.jpg,SNE,phase2_train,phase2/train
01417411.jpg,SNE,phase2_train,phase2/train
01417412.jpg,SNE,phase2_train,phase2/train
01417413.jpg,SNE,phase2_train,phase2/train
01417414.jpg,SNE,phase2_train,phase2/train
01417415.jpg,SNE,phase2_train,phase2/train
01417416.jpg,SNE,phase2_train,phase2/train
01417417.jpg,SNE,phase2_train,phase2/train
01417418.jpg,SNE,phase2_train,phase2/train
01417419.jpg,SNE,phase2_train,phase2/train
01417420.jpg,SNE,phase2_train,phase2/train
01417421.jpg,SNE,phase2_train,phase2/train
01417422.jpg,SNE,phase2_train,phase2/train
01417423.jpg,SNE,phase2_train,phase2/train
01417424.jpg,SNE,phase2_train,phase2/train
01417425.jpg,SNE,phase2_train,phase2/train
01417426.jpg,SNE,phase2_train,phase2/train
01417427.jpg,SNE,phase2_train,phase2/train
01417428.jpg,SNE,phase2_train,phase2/train
01417429.jpg,SNE,phase2_train,phase2/train
01417430.jpg,SNE,phase2_train,phase2/train
01417431.jpg,SNE,phase2_train,phase2/train
01417432.jpg,SNE,phase2_train,phase2/train
01417433.jpg,SNE,phase2_train,phase2/train
01417434.jpg,SNE,phase2_train,phase2/train
01417435.jpg,VLY,phase2_train,phase2/train
01417436.jpg,MY,phase2_train,phase2/train
01417437.jpg,LY,phase2_train,phase2/train
01417438.jpg,LY,phase2_train,phase2/train
01417439.jpg,LY,phase2_train,phase2/train
01417440.jpg,LY,phase2_train,phase2/train
01417441.jpg,LY,phase2_train,phase2/train
01417442.jpg,LY,phase2_train,phase2/train
01417443.jpg,LY,phase2_train,phase2/train
01417444.jpg,LY,phase2_train,phase2/train
01417445.jpg,LY,phase2_train,phase2/train
01417446.jpg,LY,phase2_train,phase2/train
01417447.jpg,LY,phase2_train,phase2/train
01417448.jpg,LY,phase2_train,phase2/train
01417449.jpg,LY,phase2_train,phase2/train
01417450.jpg,LY,phase2_train,phase2/train
01417451.jpg,LY,phase2_train,phase2/train
01417452.jpg,LY,phase2_train,phase2/train
01417453.jpg,LY,phase2_train,phase2/train
01417454.jpg,LY,phase2_train,phase2/train
01417455.jpg,LY,phase2_train,phase2/train
01417456.jpg,LY,phase2_train,phase2/train
01417457.jpg,LY,phase2_train,phase2/train
01417458.jpg,LY,phase2_train,phase2/train
01417459.jpg,LY,phase2_train,phase2/train
01417460.jpg,LY,phase2_train,phase2/train
01417461.jpg,LY,phase2_train,phase2/train
01417462.jpg,LY,phase2_train,phase2/train
01417463.jpg,LY,phase2_train,phase2/train
01417464.jpg,LY,phase2_train,phase2/train
01417465.jpg,LY,phase2_train,phase2/train
01417466.jpg,LY,phase2_train,phase2/train
01417467.jpg,LY,phase2_train,phase2/train
01417468.jpg,LY,phase2_train,phase2/train
01417469.jpg,LY,phase2_train,phase2/train
01417470.jpg,LY,phase2_train,phase2/train
01417471.jpg,LY,phase2_train,phase2/train
01417472.jpg,LY,phase2_train,phase2/train
01417473.jpg,LY,phase2_train,phase2/train
01417474.jpg,LY,phase2_train,phase2/train
01417475.jpg,LY,phase2_train,phase2/train
01417476.jpg,LY,phase2_train,phase2/train
01417477.jpg,LY,phase2_train,phase2/train
01417478.jpg,LY,phase2_train,phase2/train
01417479.jpg,LY,phase2_train,phase2/train
01417480.jpg,MO,phase2_train,phase2/train
01417481.jpg,MO,phase2_train,phase2/train
01417482.jpg,MO,phase2_train,phase2/train
01417483.jpg,MO,phase2_train,phase2/train
01417484.jpg,MO,phase2_train,phase2/train
01417485.jpg,MO,phase2_train,phase2/train
01417486.jpg,MO,phase2_train,phase2/train
01417487.jpg,MO,phase2_train,phase2/train
01417488.jpg,MO,phase2_train,phase2/train
01417489.jpg,MO,phase2_train,phase2/train
01417490.jpg,MO,phase2_train,phase2/train
01417491.jpg,MO,phase2_train,phase2/train
01417492.jpg,MO,phase2_train,phase2/train
01417493.jpg,MO,phase2_train,phase2/train
01417494.jpg,MO,phase2_train,phase2/train
01417495.jpg,MO,phase2_train,phase2/train
01417496.jpg,PMY,phase2_train,phase2/train
01417497.jpg,SNE,phase2_train,phase2/train
01417498.jpg,SNE,phase2_train,phase2/train
01417499.jpg,SNE,phase2_train,phase2/train
01417500.jpg,SNE,phase2_train,phase2/train
01417501.jpg,SNE,phase2_train,phase2/train
01417502.jpg,SNE,phase2_train,phase2/train
01417503.jpg,SNE,phase2_train,phase2/train
01417504.jpg,SNE,phase2_train,phase2/train
01417505.jpg,SNE,phase2_train,phase2/train
01417506.jpg,SNE,phase2_train,phase2/train
01417507.jpg,SNE,phase2_train,phase2/train
01417508.jpg,SNE,phase2_train,phase2/train
01417509.jpg,SNE,phase2_train,phase2/train
01417510.jpg,SNE,phase2_train,phase2/train
01417511.jpg,SNE,phase2_train,phase2/train
01417512.jpg,SNE,phase2_train,phase2/train
01417513.jpg,SNE,phase2_train,phase2/train
01417514.jpg,SNE,phase2_train,phase2/train
01417515.jpg,SNE,phase2_train,phase2/train
01417516.jpg,SNE,phase2_train,phase2/train
01417517.jpg,SNE,phase2_train,phase2/train
01417518.jpg,SNE,phase2_train,phase2/train
01417519.jpg,SNE,phase2_train,phase2/train
01417520.jpg,SNE,phase2_train,phase2/train
01417521.jpg,SNE,phase2_train,phase2/train
01417522.jpg,SNE,phase2_train,phase2/train
01417523.jpg,SNE,phase2_train,phase2/train
01417524.jpg,SNE,phase2_train,phase2/train
01417525.jpg,SNE,phase2_train,phase2/train
01417526.jpg,SNE,phase2_train,phase2/train
01417527.jpg,SNE,phase2_train,phase2/train
01417528.jpg,SNE,phase2_train,phase2/train
01417529.jpg,SNE,phase2_train,phase2/train
01417530.jpg,SNE,phase2_train,phase2/train
01417531.jpg,SNE,phase2_train,phase2/train
01417532.jpg,SNE,phase2_train,phase2/train
01417533.jpg,SNE,phase2_train,phase2/train
01417534.jpg,SNE,phase2_train,phase2/train
01417535.jpg,SNE,phase2_train,phase2/train
01417536.jpg,SNE,phase2_train,phase2/train
01417537.jpg,SNE,phase2_train,phase2/train
01417538.jpg,SNE,phase2_train,phase2/train
01417539.jpg,SNE,phase2_train,phase2/train
01417540.jpg,SNE,phase2_train,phase2/train
01417541.jpg,SNE,phase2_train,phase2/train
01417542.jpg,SNE,phase2_train,phase2/train
01417543.jpg,SNE,phase2_train,phase2/train
01417544.jpg,SNE,phase2_train,phase2/train
01417545.jpg,SNE,phase2_train,phase2/train
01417546.jpg,VLY,phase2_train,phase2/train
01417547.jpg,BA,phase2_train,phase2/train
01417548.jpg,BA,phase2_train,phase2/train
01417549.jpg,EO,phase2_train,phase2/train
01417550.jpg,EO,phase2_train,phase2/train
01417551.jpg,EO,phase2_train,phase2/train
01417552.jpg,EO,phase2_train,phase2/train
01417553.jpg,EO,phase2_train,phase2/train
01417554.jpg,EO,phase2_train,phase2/train
01417555.jpg,EO,phase2_train,phase2/train
01417556.jpg,EO,phase2_train,phase2/train
01417557.jpg,EO,phase2_train,phase2/train
01417558.jpg,EO,phase2_train,phase2/train
01417559.jpg,EO,phase2_train,phase2/train
01417560.jpg,EO,phase2_train,phase2/train
01417561.jpg,EO,phase2_train,phase2/train
01417562.jpg,EO,phase2_train,phase2/train
01417563.jpg,EO,phase2_train,phase2/train
01417564.jpg,EO,phase2_train,phase2/train
01417565.jpg,EO,phase2_train,phase2/train
01417566.jpg,EO,phase2_train,phase2/train
01417567.jpg,EO,phase2_train,phase2/train
01417568.jpg,LY,phase2_train,phase2/train
01417569.jpg,LY,phase2_train,phase2/train
01417570.jpg,LY,phase2_train,phase2/train
01417571.jpg,LY,phase2_train,phase2/train
01417572.jpg,LY,phase2_train,phase2/train
01417573.jpg,LY,phase2_train,phase2/train
01417574.jpg,LY,phase2_train,phase2/train
01417575.jpg,LY,phase2_train,phase2/train
01417576.jpg,LY,phase2_train,phase2/train
01417577.jpg,LY,phase2_train,phase2/train
01417578.jpg,LY,phase2_train,phase2/train
01417579.jpg,LY,phase2_train,phase2/train
01417580.jpg,LY,phase2_train,phase2/train
01417581.jpg,LY,phase2_train,phase2/train
01417582.jpg,LY,phase2_train,phase2/train
01417583.jpg,LY,phase2_train,phase2/train
01417584.jpg,LY,phase2_train,phase2/train
01417585.jpg,LY,phase2_train,phase2/train
01417586.jpg,LY,phase2_train,phase2/train
01417587.jpg,LY,phase2_train,phase2/train
01417588.jpg,LY,phase2_train,phase2/train
01417589.jpg,LY,phase2_train,phase2/train
01417590.jpg,LY,phase2_train,phase2/train
01417591.jpg,LY,phase2_train,phase2/train
01417592.jpg,LY,phase2_train,phase2/train
01417593.jpg,MO,phase2_train,phase2/train
01417594.jpg,MO,phase2_train,phase2/train
01417595.jpg,MO,phase2_train,phase2/train
01417596.jpg,MO,phase2_train,phase2/train
01417597.jpg,MO,phase2_train,phase2/train
01417598.jpg,MO,phase2_train,phase2/train
01417599.jpg,MO,phase2_train,phase2/train
01417600.jpg,MO,phase2_train,phase2/train
01417601.jpg,MO,phase2_train,phase2/train
01417602.jpg,MO,phase2_train,phase2/train
01417603.jpg,MO,phase2_train,phase2/train
01417604.jpg,MO,phase2_train,phase2/train
01417605.jpg,MO,phase2_train,phase2/train
01417606.jpg,SNE,phase2_train,phase2/train
01417607.jpg,SNE,phase2_train,phase2/train
01417608.jpg,SNE,phase2_train,phase2/train
01417609.jpg,SNE,phase2_train,phase2/train
01417610.jpg,SNE,phase2_train,phase2/train
01417611.jpg,SNE,phase2_train,phase2/train
01417612.jpg,SNE,phase2_train,phase2/train
01417613.jpg,SNE,phase2_train,phase2/train
01417614.jpg,SNE,phase2_train,phase2/train
01417615.jpg,SNE,phase2_train,phase2/train
01417616.jpg,SNE,phase2_train,phase2/train
01417617.jpg,SNE,phase2_train,phase2/train
01417618.jpg,SNE,phase2_train,phase2/train
01417619.jpg,SNE,phase2_train,phase2/train
01417620.jpg,SNE,phase2_train,phase2/train
01417621.jpg,SNE,phase2_train,phase2/train
01417622.jpg,SNE,phase2_train,phase2/train
01417623.jpg,SNE,phase2_train,phase2/train
01417624.jpg,SNE,phase2_train,phase2/train
01417625.jpg,SNE,phase2_train,phase2/train
01417626.jpg,SNE,phase2_train,phase2/train
01417627.jpg,SNE,phase2_train,phase2/train
01417628.jpg,SNE,phase2_train,phase2/train
01417629.jpg,SNE,phase2_train,phase2/train
01417630.jpg,SNE,phase2_train,phase2/train
01417631.jpg,SNE,phase2_train,phase2/train
01417632.jpg,SNE,phase2_train,phase2/train
01417633.jpg,SNE,phase2_train,phase2/train
01417634.jpg,SNE,phase2_train,phase2/train
01417635.jpg,SNE,phase2_train,phase2/train
01417636.jpg,SNE,phase2_train,phase2/train
01417637.jpg,SNE,phase2_train,phase2/train
01417638.jpg,SNE,phase2_train,phase2/train
01417639.jpg,SNE,phase2_train,phase2/train
01417640.jpg,SNE,phase2_train,phase2/train
01417641.jpg,SNE,phase2_train,phase2/train
01417642.jpg,SNE,phase2_train,phase2/train
01417643.jpg,SNE,phase2_train,phase2/train
01417644.jpg,SNE,phase2_train,phase2/train
01417645.jpg,SNE,phase2_train,phase2/train
01417646.jpg,SNE,phase2_train,phase2/train
01417647.jpg,SNE,phase2_train,phase2/train
01417648.jpg,SNE,phase2_train,phase2/train
01417649.jpg,SNE,phase2_train,phase2/train
01417650.jpg,SNE,phase2_train,phase2/train
01417651.jpg,SNE,phase2_train,phase2/train
01417652.jpg,SNE,phase2_train,phase2/train
01417653.jpg,SNE,phase2_train,phase2/train
01417654.jpg,SNE,phase2_train,phase2/train
01417655.jpg,SNE,phase2_train,phase2/train
01417656.jpg,VLY,phase2_train,phase2/train
01417657.jpg,VLY,phase2_train,phase2/train
01417658.jpg,BA,phase2_train,phase2/train
01417659.jpg,BA,phase2_train,phase2/train
01417660.jpg,BA,phase2_train,phase2/train
01417661.jpg,EO,phase2_train,phase2/train
01417662.jpg,EO,phase2_train,phase2/train
01417663.jpg,EO,phase2_train,phase2/train
01417664.jpg,EO,phase2_train,phase2/train
01417665.jpg,EO,phase2_train,phase2/train
01417666.jpg,EO,phase2_train,phase2/train
01417667.jpg,EO,phase2_train,phase2/train
01417668.jpg,LY,phase2_train,phase2/train
01417669.jpg,LY,phase2_train,phase2/train
01417670.jpg,LY,phase2_train,phase2/train
01417671.jpg,LY,phase2_train,phase2/train
01417672.jpg,LY,phase2_train,phase2/train
01417673.jpg,LY,phase2_train,phase2/train
01417674.jpg,LY,phase2_train,phase2/train
01417675.jpg,LY,phase2_train,phase2/train
01417676.jpg,LY,phase2_train,phase2/train
01417677.jpg,LY,phase2_train,phase2/train
01417678.jpg,LY,phase2_train,phase2/train
01417679.jpg,LY,phase2_train,phase2/train
01417680.jpg,LY,phase2_train,phase2/train
01417681.jpg,LY,phase2_train,phase2/train
01417682.jpg,LY,phase2_train,phase2/train
01417683.jpg,LY,phase2_train,phase2/train
01417684.jpg,LY,phase2_train,phase2/train
01417685.jpg,LY,phase2_train,phase2/train
01417686.jpg,LY,phase2_train,phase2/train
01417687.jpg,LY,phase2_train,phase2/train
01417688.jpg,LY,phase2_train,phase2/train
01417689.jpg,LY,phase2_train,phase2/train
01417690.jpg,LY,phase2_train,phase2/train
01417691.jpg,LY,phase2_train,phase2/train
01417692.jpg,LY,phase2_train,phase2/train
01417693.jpg,LY,phase2_train,phase2/train
01417694.jpg,LY,phase2_train,phase2/train
01417695.jpg,LY,phase2_train,phase2/train
01417696.jpg,LY,phase2_train,phase2/train
01417697.jpg,LY,phase2_train,phase2/train
01417698.jpg,LY,phase2_train,phase2/train
01417699.jpg,LY,phase2_train,phase2/train
01417700.jpg,LY,phase2_train,phase2/train
01417701.jpg,LY,phase2_train,phase2/train
01417702.jpg,LY,phase2_train,phase2/train
01417703.jpg,LY,phase2_train,phase2/train
01417704.jpg,LY,phase2_train,phase2/train
01417705.jpg,LY,phase2_train,phase2/train
01417706.jpg,LY,phase2_train,phase2/train
01417707.jpg,LY,phase2_train,phase2/train
01417708.jpg,LY,phase2_train,phase2/train
01417709.jpg,LY,phase2_train,phase2/train
01417710.jpg,LY,phase2_train,phase2/train
01417711.jpg,LY,phase2_train,phase2/train
01417712.jpg,LY,phase2_train,phase2/train
01417713.jpg,LY,phase2_train,phase2/train
01417714.jpg,LY,phase2_train,phase2/train
01417715.jpg,LY,phase2_train,phase2/train
01417716.jpg,LY,phase2_train,phase2/train
01417717.jpg,LY,phase2_train,phase2/train
01417718.jpg,LY,phase2_train,phase2/train
01417719.jpg,LY,phase2_train,phase2/train
01417720.jpg,LY,phase2_train,phase2/train
01417721.jpg,LY,phase2_train,phase2/train
01417722.jpg,LY,phase2_train,phase2/train
01417723.jpg,LY,phase2_train,phase2/train
01417724.jpg,LY,phase2_train,phase2/train
01417725.jpg,LY,phase2_train,phase2/train
01417726.jpg,LY,phase2_train,phase2/train
01417727.jpg,LY,phase2_train,phase2/train
01417728.jpg,LY,phase2_train,phase2/train
01417729.jpg,LY,phase2_train,phase2/train
01417730.jpg,MO,phase2_train,phase2/train
01417731.jpg,MO,phase2_train,phase2/train
01417732.jpg,MO,phase2_train,phase2/train
01417733.jpg,MO,phase2_train,phase2/train
01417734.jpg,MO,phase2_train,phase2/train
01417735.jpg,MO,phase2_train,phase2/train
01417736.jpg,MO,phase2_train,phase2/train
01417737.jpg,MO,phase2_train,phase2/train
01417738.jpg,MO,phase2_train,phase2/train
01417739.jpg,MO,phase2_train,phase2/train
01417740.jpg,MO,phase2_train,phase2/train
01417741.jpg,MO,phase2_train,phase2/train
01417742.jpg,MO,phase2_train,phase2/train
01417743.jpg,MO,phase2_train,phase2/train
01417744.jpg,MO,phase2_train,phase2/train
01417745.jpg,SNE,phase2_train,phase2/train
01417746.jpg,SNE,phase2_train,phase2/train
01417747.jpg,SNE,phase2_train,phase2/train
01417748.jpg,SNE,phase2_train,phase2/train
01417749.jpg,SNE,phase2_train,phase2/train
01417750.jpg,SNE,phase2_train,phase2/train
01417751.jpg,SNE,phase2_train,phase2/train
01417752.jpg,SNE,phase2_train,phase2/train
01417753.jpg,SNE,phase2_train,phase2/train
01417754.jpg,SNE,phase2_train,phase2/train
01417755.jpg,SNE,phase2_train,phase2/train
01417756.jpg,SNE,phase2_train,phase2/train
01417757.jpg,SNE,phase2_train,phase2/train
01417758.jpg,SNE,phase2_train,phase2/train
01417759.jpg,SNE,phase2_train,phase2/train
01417760.jpg,SNE,phase2_train,phase2/train
01417761.jpg,SNE,phase2_train,phase2/train
01417762.jpg,SNE,phase2_train,phase2/train
01417763.jpg,SNE,phase2_train,phase2/train
01417764.jpg,SNE,phase2_train,phase2/train
01417765.jpg,SNE,phase2_train,phase2/train
01417766.jpg,SNE,phase2_train,phase2/train
01417767.jpg,SNE,phase2_train,phase2/train
01417768.jpg,SNE,phase2_train,phase2/train
01417769.jpg,SNE,phase2_train,phase2/train
01417770.jpg,SNE,phase2_train,phase2/train
01417771.jpg,SNE,phase2_train,phase2/train
01417772.jpg,SNE,phase2_train,phase2/train
01417773.jpg,SNE,phase2_train,phase2/train
01417774.jpg,VLY,phase2_train,phase2/train
01417775.jpg,VLY,phase2_train,phase2/train
01417776.jpg,VLY,phase2_train,phase2/train
01417777.jpg,LY,phase2_train,phase2/train
01417778.jpg,LY,phase2_train,phase2/train
01417779.jpg,LY,phase2_train,phase2/train
01417780.jpg,LY,phase2_train,phase2/train
01417781.jpg,LY,phase2_train,phase2/train
01417782.jpg,LY,phase2_train,phase2/train
01417783.jpg,LY,phase2_train,phase2/train
01417784.jpg,LY,phase2_train,phase2/train
01417785.jpg,LY,phase2_train,phase2/train
01417786.jpg,LY,phase2_train,phase2/train
01417787.jpg,LY,phase2_train,phase2/train
01417788.jpg,LY,phase2_train,phase2/train
01417789.jpg,LY,phase2_train,phase2/train
01417790.jpg,LY,phase2_train,phase2/train
01417791.jpg,LY,phase2_train,phase2/train
01417792.jpg,LY,phase2_train,phase2/train
01417793.jpg,LY,phase2_train,phase2/train
01417794.jpg,LY,phase2_train,phase2/train
01417795.jpg,LY,phase2_train,phase2/train
01417796.jpg,LY,phase2_train,phase2/train
01417797.jpg,MO,phase2_train,phase2/train
01417798.jpg,MO,phase2_train,phase2/train
01417799.jpg,MO,phase2_train,phase2/train
01417800.jpg,MO,phase2_train,phase2/train
01417801.jpg,MO,phase2_train,phase2/train
01417802.jpg,MO,phase2_train,phase2/train
01417803.jpg,MO,phase2_train,phase2/train
01417804.jpg,MO,phase2_train,phase2/train
01417805.jpg,MO,phase2_train,phase2/train
01417806.jpg,MO,phase2_train,phase2/train
01417807.jpg,MO,phase2_train,phase2/train
01417808.jpg,MO,phase2_train,phase2/train
01417809.jpg,MO,phase2_train,phase2/train
01417810.jpg,SNE,phase2_train,phase2/train
01417811.jpg,SNE,phase2_train,phase2/train
01417812.jpg,SNE,phase2_train,phase2/train
01417813.jpg,SNE,phase2_train,phase2/train
01417814.jpg,SNE,phase2_train,phase2/train
01417815.jpg,SNE,phase2_train,phase2/train
01417816.jpg,SNE,phase2_train,phase2/train
01417817.jpg,SNE,phase2_train,phase2/train
01417818.jpg,SNE,phase2_train,phase2/train
01417819.jpg,SNE,phase2_train,phase2/train
01417820.jpg,SNE,phase2_train,phase2/train
01417821.jpg,SNE,phase2_train,phase2/train
01417822.jpg,SNE,phase2_train,phase2/train
01417823.jpg,SNE,phase2_train,phase2/train
01417824.jpg,SNE,phase2_train,phase2/train
